Transaction_ID,Loan_ID,Payment_Date,Payment_Amount,Payment_Status
TXN00046702,LOAN009229,,3056,paid
TXN00046707,LOAN010168,,3230.96,paid
TXN00040543,LOAN008309,,25139.82,late
TXN00040544,LOAN009130,,25860.83,paid
TXN00040540,LOAN011265,18-05-2022,24306.31,paid
TXN00040539,LOAN009931,,23264.71,paid
TXN00040542,LOAN006863,,0,missed
TXN00040541,LOAN000924,,24130.93,paid
TXN00058894,LOAN004754,,0,late
TXN00058890,LOAN007967,,878.51,no_transaction
TXN00058893,LOAN006412,,892.48,paid
TXN00058892,LOAN011890,,963.51,late
TXN00058891,LOAN011273,24-12-2020,896.57,paid
TXN00058895,LOAN000441,,814.11,paid
TXN00050568,LOAN005963,,0,missed
TXN00050564,LOAN009383,,15987.42,late
TXN00050565,LOAN006721,,15308.69,paid
TXN00050566,LOAN010833,,14616.63,paid
TXN00050567,LOAN002980,,15422.54,paid
TXN00058643,LOAN001955,,9888.91,late
TXN00058645,LOAN005165,,0,paid
TXN00058642,LOAN006209,,9606.11,paid
TXN00058644,LOAN004200,,9572.43,paid
TXN00030481,LOAN006651,,16895.39,paid
TXN00030484,LOAN001162,,17159.46,no_transaction
TXN00030483,LOAN004608,,16543.48,paid
TXN00030486,LOAN000230,,16210.7,late
TXN00030487,LOAN006903,,16041.18,paid
TXN00030485,LOAN009878,,17454.59,paid
TXN00030488,LOAN009287,,16922.72,paid
TXN00030482,LOAN000251,,17699.18,late
TXN00006177,LOAN008407,,46013.575,paid
TXN00006178,LOAN011854,,46013.575,paid
TXN00006181,LOAN007026,,46013.575,paid
TXN00006180,LOAN011186,,46013.575,late
TXN00006182,LOAN006750,,46013.575,no_transaction
TXN00006179,LOAN004711,,46013.575,late
TXN00049430,LOAN000186,,27668.02,paid
TXN00049428,LOAN006078,,0.01,paid
TXN00049427,LOAN004668,,26321.33,paid
TXN00063949,LOAN006809,,4635.91,late
TXN00063950,LOAN002239,,4118.29,paid
TXN00061367,LOAN011000,,2629.39,paid
TXN00061374,LOAN000518,,0,late
TXN00061372,LOAN009471,14-02-2022,2407.09,paid
TXN00061370,LOAN000162,,2441.57,paid
TXN00061371,LOAN011901,,2464.77,paid
TXN00061373,LOAN000759,,0,missed
TXN00061366,LOAN004708,,2680.18,paid
TXN00061369,LOAN001514,,0,paid
TXN00061368,LOAN001672,,2631.95,paid
TXN00042859,LOAN010341,,5169.36,paid
TXN00042861,LOAN007946,,5247.35,paid
TXN00042858,LOAN008045,,4550.11,paid
TXN00042860,LOAN011013,,5295.79,paid
TXN00037368,LOAN002668,,46013.575,late
TXN00037369,LOAN003658,,46013.575,paid
TXN00037367,LOAN004004,,0,missed
TXN00037370,LOAN001859,06-07-2022,46013.575,paid
TXN00037366,LOAN003304,,0,missed
TXN00041118,LOAN007997,,46013.575,paid
TXN00041116,LOAN009240,,46013.575,late
TXN00041119,LOAN002972,,46013.575,paid
TXN00041117,LOAN005026,26-02-2021,46013.575,paid
TXN00036975,LOAN003903,,5170.44,paid
TXN00036973,LOAN004088,11-11-2020,5238.48,paid
TXN00036976,LOAN000730,,0,paid
TXN00036974,LOAN001122,,5477.1,paid
TXN00036972,LOAN002066,,5716.71,paid
TXN00061191,LOAN000438,,2123.11,paid
TXN00061193,LOAN010397,,1836.61,paid
TXN00061192,LOAN008478,,2116.71,paid
TXN00061196,LOAN004008,,1870.44,paid
TXN00061194,LOAN008465,,1929.52,paid
TXN00061198,LOAN000805,,1885.47,paid
TXN00061195,LOAN003971,,1830.5,no_transaction
TXN00061197,LOAN003828,,0,paid
TXN00053624,LOAN000664,,0,missed
TXN00053627,LOAN005467,,0,late
TXN00053626,LOAN005278,,0,late
TXN00053625,LOAN002883,,0,late
TXN00030219,LOAN001926,,39451.21,paid
TXN00030216,LOAN010852,,34536.46,paid
TXN00030218,LOAN009687,,36602.1,paid
TXN00030217,LOAN009799,,35785.23,paid
TXN00035884,LOAN006123,,9918.91,paid
TXN00035887,LOAN005094,,0,paid
TXN00035888,LOAN002864,,10899.52,late
TXN00035886,LOAN009925,,10962.21,paid
TXN00035889,LOAN004524,,10051.42,paid
TXN00035885,LOAN002370,,11656.49,paid
TXN00035890,LOAN011321,,11189.85,late
TXN00030856,LOAN001619,,0,missed
TXN00030855,LOAN010513,,0,missed
TXN00030852,LOAN010921,,4813.05,paid
TXN00030851,LOAN009197,,5098.89,no_transaction
TXN00030854,LOAN002630,,4759.35,paid
TXN00013036,LOAN010205,,4574.09,late
TXN00013038,LOAN011181,,0.01,paid
TXN00013035,LOAN000034,,5185.95,paid
TXN00013037,LOAN007759,,5201.68,late
TXN00045101,LOAN005953,,36517.75,late
TXN00045099,LOAN006429,,35398.56,late
TXN00045097,LOAN011636,,36247.92,paid
TXN00045100,LOAN006762,,0,paid
TXN00045102,LOAN002231,,0,paid
TXN00045098,LOAN010262,,32854.93,paid
TXN00045103,LOAN000899,,37206.05,paid
TXN00062326,LOAN006449,,3674.1,paid
TXN00062328,LOAN011222,,3626.58,paid
TXN00062329,LOAN008556,,3966.08,late
TXN00062327,LOAN000749,,3645.92,paid
TXN00004109,LOAN002089,,0,paid
TXN00004106,LOAN005071,,0,missed
TXN00004105,LOAN001420,,2191.64,late
TXN00004104,LOAN002085,,2396.49,late
TXN00004108,LOAN000403,,2088.76,paid
TXN00004107,LOAN008491,,2422.35,paid
TXN00014534,LOAN011516,,0,paid
TXN00014535,LOAN005188,,8264.9,paid
TXN00014533,LOAN001099,,0,paid
TXN00014536,LOAN001367,,8574.09,late
TXN00014538,LOAN011717,,8552.36,paid
TXN00014537,LOAN009323,,8245.7,paid
TXN00019122,LOAN005460,,14761.57,paid
TXN00019123,LOAN003253,,0,missed
TXN00019120,LOAN009692,24-08-2020,0,missed
TXN00019121,LOAN010319,02-05-2020,-500,late
TXN00010003,LOAN010061,,28265.22,paid
TXN00010006,LOAN002087,,0,missed
TXN00010005,LOAN011988,,0,late
TXN00010002,LOAN010293,,28403.43,late
TXN00010004,LOAN010607,,24902.47,
TXN00060864,LOAN009522,,42283.04,paid
TXN00060862,LOAN006343,,45239.53,unknown
TXN00060863,LOAN001166,,46013.575,paid
TXN00060865,LOAN002431,,42686.98,paid
TXN00056238,LOAN004050,,0,late
TXN00056235,LOAN005923,,18744.82,late
TXN00056237,LOAN010366,,21841.74,paid
TXN00056236,LOAN010140,,0,missed
TXN00056239,LOAN004562,,0,missed
TXN00056234,LOAN008681,,18681.67,paid
TXN00037896,LOAN010751,16-05-2020,5943.95,paid
TXN00037892,LOAN000095,,46013.575,paid
TXN00037894,LOAN003064,,0,missed
TXN00037893,LOAN011250,,6601.33,paid
TXN00037897,LOAN000136,,6695.11,paid
TXN00037895,LOAN006896,,6026.65,paid
TXN00019968,LOAN008383,,2204.8,paid
TXN00019967,LOAN004929,,2416.28,paid
TXN00019972,LOAN004315,,2130.5,paid
TXN00019971,LOAN008038,,2408.64,paid
TXN00019969,LOAN001409,,2212.83,late
TXN00037376,LOAN006835,,9427.9,paid
TXN00037375,LOAN008237,,9396.28,paid
TXN00037377,LOAN010633,,8817.53,paid
TXN00037378,LOAN000933,,0,missed
TXN00057530,LOAN007264,,17754.46,late
TXN00057531,LOAN000420,,0,missed
TXN00057533,LOAN008870,,16891.21,paid
TXN00057532,LOAN003258,19-07-2022,17859.91,late
TXN00045117,LOAN002100,,0,paid
TXN00045118,LOAN006988,,0,paid
TXN00045120,LOAN004529,,0,late
TXN00045121,LOAN008755,,0,late
TXN00045116,LOAN003298,,0,paid
TXN00045119,LOAN001243,,0,late
TXN00044551,LOAN007916,,0,missed
TXN00044552,LOAN009296,,45689.91,paid
TXN00044553,LOAN011226,,43551.73,no_transaction
TXN00044549,LOAN003751,,43532.93,late
TXN00044550,LOAN007583,03-04-2022,43525.84,paid
TXN00044555,LOAN007356,26-02-2024,46013.575,paid
TXN00044548,LOAN008857,,0,missed
TXN00044554,LOAN004027,,46013.575,paid
TXN00008357,LOAN007332,,42817.83,paid
TXN00008359,LOAN004334,,0,missed
TXN00008360,LOAN007038,,37425.21,late
TXN00008356,LOAN006384,17-12-2024,39179.87,paid
TXN00008355,LOAN003977,,36428.45,late
TXN00008358,LOAN007811,,37996.76,late
TXN00008361,LOAN009264,,43023.45,late
TXN00019194,LOAN011373,,46013.575,late
TXN00019196,LOAN000561,,46013.575,paid
TXN00019192,LOAN000171,,46013.575,late
TXN00019195,LOAN006882,,0,paid
TXN00019193,LOAN007132,,46013.575,late
TXN00054484,LOAN004076,,1691.44,no_transaction
TXN00054482,LOAN004915,,1830.7,paid
TXN00054481,LOAN008461,,1820.87,paid
TXN00054486,LOAN002190,,0,paid
TXN00054485,LOAN001459,,0,missed
TXN00054483,LOAN003229,,1626.42,no_transaction
TXN00017729,LOAN007164,,14350.98,paid
TXN00017731,LOAN006189,,13775.75,paid
TXN00017732,LOAN002117,,12807.99,paid
TXN00017730,LOAN006519,,12207.99,paid
TXN00016146,LOAN001269,,46013.575,paid
TXN00016147,LOAN011553,,46013.575,paid
TXN00016144,LOAN010674,,0,missed
TXN00016145,LOAN009420,,0,missed
TXN00056813,LOAN001000,,16948.7,late
TXN00056810,LOAN007126,01-02-2024,18451.39,late
TXN00056808,LOAN010806,,17155.98,paid
TXN00056812,LOAN011502,17-02-2020,17310.4,paid
TXN00056809,LOAN004977,,16611.69,no_transaction
TXN00056807,LOAN002509,,19031.98,paid
TXN00056811,LOAN002322,,0,missed
TXN00051792,LOAN008384,,46013.575,paid
TXN00051790,LOAN007235,,0,paid
TXN00051793,LOAN007027,,46013.575,paid
TXN00051791,LOAN011519,,46013.575,paid
TXN00043497,LOAN001697,,3059.45,paid
TXN00043498,LOAN010421,,3185.03,paid
TXN00043500,LOAN010443,,2786.24,late
TXN00043503,LOAN006349,,3057.76,paid
TXN00043504,LOAN008162,,3014.1,paid
TXN00043499,LOAN007720,,2797.21,paid
TXN00043501,LOAN003539,,2818.52,late
TXN00043496,LOAN006242,,2788.21,paid
TXN00043502,LOAN001435,,3225.71,paid
TXN00056032,LOAN005452,,22661.87,paid
TXN00056033,LOAN006615,,21100.13,paid
TXN00056031,LOAN010686,,0,paid
TXN00056034,LOAN009336,,20360.91,paid
TXN00012906,LOAN011202,,0,paid
TXN00012909,LOAN010388,,0,paid
TXN00012907,LOAN004893,,0,paid
TXN00012908,LOAN010342,,0,missed
TXN00011005,LOAN006985,,2255.13,no_transaction
TXN00011006,LOAN001733,,0,missed
TXN00011004,LOAN003068,,2354.76,paid
TXN00011003,LOAN004563,14-07-2022,2175.49,paid
TXN00031588,LOAN011132,,0,paid
TXN00031587,LOAN010723,,3505.21,late
TXN00031583,LOAN011378,,3611.23,paid
TXN00031581,LOAN002616,,3518.07,late
TXN00031585,LOAN000969,,3717.15,paid
TXN00031584,LOAN002649,,3885.89,paid
TXN00031586,LOAN008640,,3449.08,paid
TXN00031582,LOAN008060,,3798.89,paid
TXN00037030,LOAN009432,,46013.575,no_transaction
TXN00037032,LOAN006001,,0,missed
TXN00037031,LOAN006658,,46013.575,paid
TXN00037033,LOAN000082,,46013.575,paid
TXN00011495,LOAN004430,,46013.575,paid
TXN00011496,LOAN001980,,46013.575,late
TXN00011493,LOAN010432,,46013.575,paid
TXN00027428,LOAN005602,31-12-2021,0,late
TXN00027430,LOAN005225,,0,paid
TXN00027432,LOAN005551,12-06-2024,0,paid
TXN00027431,LOAN008203,,0,late
TXN00027429,LOAN004478,,0,paid
TXN00062067,LOAN011975,,5461.18,paid
TXN00062071,LOAN001358,,0,paid
TXN00062070,LOAN006528,,5583.26,paid
TXN00062072,LOAN004926,,0,paid
TXN00062068,LOAN005859,,4907.35,no_transaction
TXN00062069,LOAN007454,,5097.54,no_transaction
TXN00063811,LOAN004177,,-18.53,paid
TXN00063813,LOAN003308,,0,paid
TXN00063812,LOAN003272,,-19.44,paid
TXN00063814,LOAN007206,,-22.04,paid
TXN00025477,LOAN008256,,6259.15,paid
TXN00025476,LOAN010107,,5585.05,paid
TXN00025483,LOAN000631,,5811.47,paid
TXN00025480,LOAN009511,,0,paid
TXN00025479,LOAN003672,,5889.04,late
TXN00025478,LOAN009509,,6228.16,late
TXN00025481,LOAN006541,,5655.38,late
TXN00025482,LOAN004621,,5875.14,paid
TXN00014720,LOAN008122,,8694.03,paid
TXN00014717,LOAN000816,,8400.68,paid
TXN00014718,LOAN004686,,9201.03,late
TXN00014716,LOAN003622,16-10-2020,8525.24,paid
TXN00014722,LOAN002235,,8463.12,paid
TXN00014719,LOAN001235,,8425.96,paid
TXN00014721,LOAN003154,,8869.96,paid
TXN00014715,LOAN003985,,8057.68,paid
TXN00047673,LOAN011069,,10262.67,paid
TXN00047674,LOAN011822,16-05-2022,0,missed
TXN00047675,LOAN007380,,10035.28,paid
TXN00047676,LOAN001660,,9912.96,paid
TXN00033824,LOAN001614,,1705.44,paid
TXN00033826,LOAN004746,14-03-2020,1660.45,paid
TXN00033825,LOAN010922,,0,paid
TXN00033827,LOAN004273,,1733.93,paid
TXN00045626,LOAN009254,25-09-2023,19866.68,late
TXN00045627,LOAN010225,,18682.4,
TXN00045628,LOAN008355,,0,paid
TXN00045629,LOAN010420,,19693.69,paid
TXN00045625,LOAN010130,,19030.11,paid
TXN00042437,LOAN002126,,2181.9,paid
TXN00042440,LOAN002646,,0,missed
TXN00042441,LOAN005207,,0,missed
TXN00042439,LOAN007219,,1960.38,paid
TXN00042442,LOAN007671,,1906.7,paid
TXN00042438,LOAN000698,,0,paid
TXN00042443,LOAN008685,,0,paid
TXN00024412,LOAN011379,,46013.575,late
TXN00024414,LOAN001633,,0,missed
TXN00024411,LOAN007521,,46013.575,paid
TXN00024413,LOAN000719,,0,no_transaction
TXN00015130,LOAN004788,13-03-2021,20190.11,paid
TXN00015132,LOAN003432,,21355.19,late
TXN00015131,LOAN008587,,22635.93,paid
TXN00015133,LOAN007149,,22637.14,paid
TXN00053879,LOAN011057,,46013.575,late
TXN00053877,LOAN005508,,46013.575,no_transaction
TXN00053880,LOAN011524,28-08-2024,0,late
TXN00053878,LOAN004074,,46013.575,paid
TXN00057463,LOAN005885,,0,missed
TXN00057464,LOAN003382,,5811,late
TXN00057462,LOAN006585,,5356.29,late
TXN00057465,LOAN004218,,5826.6,late
TXN00057461,LOAN010673,,5264.37,paid
TXN00001760,LOAN006037,,0,paid
TXN00001761,LOAN011434,,46013.575,paid
TXN00001762,LOAN001154,,46013.575,late
TXN00001759,LOAN002784,,46013.575,paid
TXN00001763,LOAN006848,,46013.575,paid
TXN00017229,LOAN000475,,7294.23,paid
TXN00017227,LOAN009374,,6596.45,paid
TXN00017225,LOAN008801,,6903.61,paid
TXN00017224,LOAN000588,,6777.69,paid
TXN00017226,LOAN002565,,0,missed
TXN00017228,LOAN000661,,7521.54,paid
TXN00017230,LOAN006837,,7168.18,paid
TXN00017231,LOAN010222,,7338.88,paid
TXN00023447,LOAN007100,,2688.47,paid
TXN00023449,LOAN005878,,2779.14,paid
TXN00023446,LOAN001853,,2561.4,paid
TXN00023450,LOAN005211,,0,paid
TXN00023451,LOAN005215,01-01-2021,2954.73,paid
TXN00023448,LOAN004894,,0,paid
TXN00042691,LOAN004121,,23101.47,paid
TXN00042689,LOAN006379,,25556.55,paid
TXN00042688,LOAN004169,,22624.84,paid
TXN00042692,LOAN001764,,0,paid
TXN00042690,LOAN004173,27-03-2024,25129.42,paid
TXN00001086,LOAN004249,,0,paid
TXN00001088,LOAN008391,,19740.37,paid
TXN00001087,LOAN007268,,0,missed
TXN00001085,LOAN000705,,19055.88,paid
TXN00041640,LOAN005001,,2877.27,late
TXN00041636,LOAN006180,,0,missed
TXN00041642,LOAN003656,10-05-2022,2965.14,paid
TXN00041637,LOAN003170,,2751.86,paid
TXN00041638,LOAN004357,,0,missed
TXN00041639,LOAN011108,,2914.98,paid
TXN00041641,LOAN004047,,3022.72,late
TXN00013927,LOAN002120,07-03-2021,10001.77,paid
TXN00013926,LOAN007323,,0,late
TXN00013924,LOAN000551,,9871.99,paid
TXN00013928,LOAN004892,,10231.46,paid
TXN00013925,LOAN003133,,9671.24,paid
TXN00064464,LOAN003760,,38007.86,paid
TXN00064463,LOAN000677,,38753.17,paid
TXN00064462,LOAN006913,,41212.7,paid
TXN00064465,LOAN010188,,37083.42,paid
TXN00017522,LOAN003410,,24314.52,paid
TXN00017519,LOAN001692,,21726.87,paid
TXN00017521,LOAN008561,,22730.39,paid
TXN00017523,LOAN007389,,23160.51,paid
TXN00017520,LOAN000893,,23184.08,paid
TXN00048007,LOAN010718,13-11-2020,0,paid
TXN00048010,LOAN010664,,5571.29,paid
TXN00048008,LOAN009902,,5376.04,paid
TXN00048009,LOAN010716,,5067.7,no_transaction
TXN00029697,LOAN005031,,46013.575,paid
TXN00029699,LOAN006178,,46013.575,late
TXN00029696,LOAN011655,,0,missed
TXN00029698,LOAN000283,,46013.575,no_transaction
TXN00043003,LOAN008165,,10090.06,late
TXN00043004,LOAN001400,,0,missed
TXN00043001,LOAN007856,,11126.44,paid
TXN00043002,LOAN002728,17-05-2021,10509.99,late
TXN00043627,LOAN008658,,46013.575,paid
TXN00043625,LOAN001063,,46013.575,late
TXN00043626,LOAN008361,05-03-2021,46013.575,paid
TXN00043628,LOAN010758,23-08-2024,46013.575,late
TXN00036254,LOAN000086,25-09-2023,0,late
TXN00036255,LOAN011809,,46013.575,paid
TXN00036253,LOAN001898,,46013.575,paid
TXN00027423,LOAN002091,,0,paid
TXN00027420,LOAN006304,,4308.26,paid
TXN00027422,LOAN010999,,0,missed
TXN00027421,LOAN002899,,3716.22,
TXN00027419,LOAN006416,,4081.33,paid
TXN00061243,LOAN000405,,5411.61,late
TXN00061244,LOAN010906,,5014.27,late
TXN00061242,LOAN002737,,5322.5,late
TXN00061241,LOAN009712,,5773.02,paid
TXN00052671,LOAN001747,,575.29,paid
TXN00052665,LOAN004802,,513.43,paid
TXN00052666,LOAN006605,,524.16,paid
TXN00052669,LOAN000872,,561.31,late
TXN00052667,LOAN009123,,569.69,paid
TXN00052670,LOAN011865,,519.3,paid
TXN00052668,LOAN006258,,563.78,paid
TXN00015562,LOAN001114,,5897.9,paid
TXN00015560,LOAN009288,,6276.08,late
TXN00015564,LOAN005275,,0,paid
TXN00015563,LOAN011272,30-01-2020,5464.93,paid
TXN00015561,LOAN011359,,6021.57,paid
TXN00052813,LOAN004139,,1204.05,paid
TXN00052816,LOAN008928,,1164.67,paid
TXN00052812,LOAN003448,23-04-2024,0,paid
TXN00052811,LOAN006774,,1050.96,paid
TXN00052814,LOAN009283,,1080.24,paid
TXN00052815,LOAN006155,,1200.52,late
TXN00055545,LOAN007510,,19094.27,late
TXN00055546,LOAN009346,21-01-2021,17612.37,paid
TXN00055544,LOAN004062,,17833.73,paid
TXN00039832,LOAN008295,,0,paid
TXN00039833,LOAN003073,,14906.14,late
TXN00039830,LOAN004818,,0,missed
TXN00039831,LOAN009053,,13933.56,paid
TXN00059857,LOAN009548,,438.95,paid
TXN00059864,LOAN007069,,0,missed
TXN00059862,LOAN006080,,0,missed
TXN00059860,LOAN009298,,485.51,late
TXN00059863,LOAN006479,,0,missed
TXN00059858,LOAN009644,,0,missed
TXN00059859,LOAN005845,,507.42,paid
TXN00059861,LOAN005099,,0,missed
TXN00038274,LOAN009422,,893.74,late
TXN00038275,LOAN004628,11-05-2021,0,paid
TXN00038272,LOAN010980,,860.8,paid
TXN00038273,LOAN002838,,872.06,paid
TXN00006723,LOAN001126,,6389.47,paid
TXN00006722,LOAN011145,,6475.27,paid
TXN00006724,LOAN004597,,6720.09,paid
TXN00006721,LOAN001305,,6692.42,paid
TXN00006719,LOAN008648,,6780.55,paid
TXN00006726,LOAN009529,,7478.41,late
TXN00006720,LOAN001952,,6659.04,late
TXN00006725,LOAN003581,13-05-2023,7586.78,paid
TXN00064243,LOAN007767,,2603.34,paid
TXN00064245,LOAN007337,,2707.28,paid
TXN00064246,LOAN004896,,2412.23,paid
TXN00064244,LOAN010766,,2592.29,paid
TXN00044721,LOAN010924,,4030.37,paid
TXN00044722,LOAN009599,,4553.87,paid
TXN00044725,LOAN008246,,3932.98,paid
TXN00044723,LOAN008761,,4112.64,paid
TXN00044720,LOAN003090,,0,paid
TXN00044724,LOAN011429,,4587.27,late
TXN00064196,LOAN002233,,36387.87,paid
TXN00064199,LOAN007131,,0,missed
TXN00064198,LOAN003857,,0,paid
TXN00064194,LOAN000419,,38518.27,late
TXN00064195,LOAN004843,,36304.4,paid
TXN00025667,LOAN006357,,0,missed
TXN00025666,LOAN002018,,0,late
TXN00025668,LOAN000242,,5059.83,unknown
TXN00025665,LOAN002856,,5250.57,paid
TXN00021913,LOAN011682,,9332.24,paid
TXN00021915,LOAN008010,,8800.96,late
TXN00021912,LOAN002198,,10068.45,late
TXN00021911,LOAN006961,,9701.06,paid
TXN00021914,LOAN001302,,8956.62,late
TXN00026784,LOAN005935,,40520.23,paid
TXN00026781,LOAN002514,,38347.84,paid
TXN00026782,LOAN004052,,42022.06,late
TXN00026783,LOAN009325,,38615.57,paid
TXN00022836,LOAN000547,,6885.98,paid
TXN00022833,LOAN001197,,7142.17,paid
TXN00022835,LOAN001452,,6662.27,paid
TXN00022834,LOAN004060,,6648.49,paid
TXN00022837,LOAN005034,,7091.22,paid
TXN00008658,LOAN001894,,2638.61,paid
TXN00008660,LOAN000334,,2355.07,paid
TXN00008662,LOAN007284,,2699.69,paid
TXN00008663,LOAN004787,,0,missed
TXN00008656,LOAN002888,,2347.02,no_transaction
TXN00008657,LOAN000287,,2593.47,paid
TXN00008661,LOAN008558,,2358.67,paid
TXN00008664,LOAN001167,,2601.17,paid
TXN00008659,LOAN003819,,0,missed
TXN00048160,LOAN007566,,38405.9,paid
TXN00048158,LOAN002780,,34825.07,paid
TXN00048159,LOAN010526,,35965.78,paid
TXN00048157,LOAN001938,,34788.57,paid
TXN00048156,LOAN004741,,36453.65,paid
TXN00025925,LOAN005332,,0,unknown
TXN00025927,LOAN007605,,0,late
TXN00025922,LOAN008637,,0,paid
TXN00025923,LOAN002935,,0,missed
TXN00025926,LOAN007598,,971.72,paid
TXN00031874,LOAN002535,,12911.12,paid
TXN00031876,LOAN008697,,0,missed
TXN00031877,LOAN011529,,12252.21,paid
TXN00031875,LOAN009698,,11121.56,late
TXN00062996,LOAN004376,,0,paid
TXN00062998,LOAN007306,,46013.575,no_transaction
TXN00062997,LOAN001656,11-11-2021,46013.575,late
TXN00062999,LOAN011446,,46013.575,paid
TXN00010929,LOAN006684,,2382.38,paid
TXN00010931,LOAN007305,,2507.77,late
TXN00010930,LOAN003746,,2400.83,paid
TXN00010932,LOAN005199,24-05-2022,2558,paid
TXN00010933,LOAN006753,,2475.05,paid
TXN00038832,LOAN001111,,0,paid
TXN00038830,LOAN003364,,46013.575,paid
TXN00038831,LOAN010543,,46013.575,paid
TXN00038833,LOAN006469,,46013.575,paid
TXN00002580,LOAN011040,,0,paid
TXN00002582,LOAN004197,,13754.25,paid
TXN00002581,LOAN007530,,14331.05,paid
TXN00002579,LOAN005304,,0,missed
TXN00013105,LOAN003122,,0,missed
TXN00013101,LOAN005698,,2937.65,late
TXN00013104,LOAN011362,,3061.89,paid
TXN00013103,LOAN003312,,3351.36,late
TXN00054119,LOAN000410,,397.93,late
TXN00054122,LOAN008480,,423.07,late
TXN00054121,LOAN010352,,437.35,late
TXN00054123,LOAN010254,,471.68,paid
TXN00054117,LOAN000262,,440.18,late
TXN00054120,LOAN001929,,460.66,paid
TXN00054118,LOAN003944,,407.68,paid
TXN00035834,LOAN007130,,0,paid
TXN00035832,LOAN007447,,46013.575,late
TXN00035833,LOAN001180,,46013.575,paid
TXN00035831,LOAN001628,,46013.575,paid
TXN00019704,LOAN002362,06-09-2021,0.01,paid
TXN00019701,LOAN011671,,46013.575,paid
TXN00019703,LOAN004324,,46013.575,paid
TXN00019702,LOAN002011,,46013.575,late
TXN00046663,LOAN007746,,44613.18,paid
TXN00046660,LOAN010155,,43815.55,paid
TXN00046662,LOAN005909,,42945.66,paid
TXN00046664,LOAN006741,,46013.575,paid
TXN00046661,LOAN001463,,46013.575,paid
TXN00046659,LOAN008043,,46013.575,paid
TXN00061975,LOAN007330,,0,paid
TXN00061972,LOAN005143,,468.89,late
TXN00061973,LOAN007422,,413.68,paid
TXN00061977,LOAN004585,,453.83,paid
TXN00061976,LOAN006298,,464.36,no_transaction
TXN00061974,LOAN004472,06-02-2023,0,late
TXN00061971,LOAN006657,,449.41,paid
TXN00020350,LOAN005615,,31459.22,paid
TXN00020349,LOAN002940,,0,missed
TXN00020348,LOAN004036,03-07-2021,36603.96,late
TXN00020347,LOAN001629,,0,missed
TXN00020351,LOAN007636,,0,missed
TXN00018136,LOAN009851,,961.91,late
TXN00018138,LOAN005875,,1016.53,late
TXN00018134,LOAN000735,,1029.21,paid
TXN00018135,LOAN000381,,959.32,paid
TXN00018139,LOAN002552,25-01-2023,0,late
TXN00018137,LOAN000898,,890.62,late
TXN00029084,LOAN008285,,22015.57,paid
TXN00029085,LOAN006187,,20745.65,late
TXN00029086,LOAN011844,,21799.06,paid
TXN00029087,LOAN009502,,20196.87,late
TXN00029083,LOAN007500,,0,paid
