Loan_ID,Customer_ID,Loan_Amount,Loan_Type,Interest_Rate,Loan_Term,Loan_Status,Debt_to_Income_Ratio,Age,Gender,Income,Employment_Type,Years_of_Employment,Credit_Score,Transaction_ID,Payment_Date,Payment_Amount,Payment_Status,EMI,High_Risk,Income_Group,Credit_Group
LOAN004423,CUST01025,576802,SME Loan,12.35,240,ongoing,0,41,female,46636,salaried,12,706,TXN00023816,,46013.575,paid,2403.341667,0,Low,Good
LOAN003755,CUST05823,100310,Personal,13.9,120,ongoing,0,56,female,37858,self-employed,2,711,TXN00020219,,46013.575,paid,835.9166667,0,Low,Good
LOAN003755,CUST05823,100310,Personal,13.9,120,ongoing,0,56,female,37858,self-employed,2,711,TXN00020217,,46013.575,paid,835.9166667,0,Low,Good
LOAN003755,CUST05823,100310,Personal,13.9,120,ongoing,0,56,female,37858,self-employed,2,711,TXN00020216,,46013.575,late,835.9166667,0,Low,Good
LOAN003755,CUST05823,100310,Personal,13.9,120,ongoing,0,56,female,37858,self-employed,2,711,TXN00020218,,46013.575,paid,835.9166667,0,Low,Good
LOAN003755,CUST05823,100310,Personal,13.9,120,ongoing,0,56,female,37858,self-employed,2,711,TXN00020220,,0,paid,835.9166667,0,Low,Good
LOAN004506,CUST05069,1,Mortgage,8.41,60,ongoing,0.01,39,male,119007,salaried,15,704,TXN00024266,,0,missed,0.016666667,0,Mid,Good
LOAN004506,CUST05069,1,Mortgage,8.41,60,ongoing,0.01,39,male,119007,salaried,15,704,TXN00024263,,7789.11,paid,0.016666667,0,Mid,Good
LOAN004506,CUST05069,1,Mortgage,8.41,60,ongoing,0.01,39,male,119007,salaried,15,704,TXN00024264,,7039.79,paid,0.016666667,0,Mid,Good
LOAN004506,CUST05069,1,Mortgage,8.41,60,ongoing,0.01,39,male,119007,salaried,15,704,TXN00024260,,0,missed,0.016666667,0,Mid,Good
LOAN004506,CUST05069,1,Mortgage,8.41,60,ongoing,0.01,39,male,119007,salaried,15,704,TXN00024261,,7975.29,paid,0.016666667,0,Mid,Good
LOAN004506,CUST05069,1,Mortgage,8.41,60,ongoing,0.01,39,male,119007,salaried,15,704,TXN00024262,,7300.65,paid,0.016666667,0,Mid,Good
LOAN001141,CUST00709,178795,,13.77,60,ongoing,0,46,female,82648,salaried,24,686,TXN00006098,,5205.69,late,2979.916667,0,Lower-Mid,Average
LOAN001141,CUST00709,178795,,13.77,60,ongoing,0,46,female,82648,salaried,24,686,TXN00006095,,5643.62,paid,2979.916667,0,Lower-Mid,Average
LOAN001141,CUST00709,178795,,13.77,60,ongoing,0,46,female,82648,salaried,24,686,TXN00006096,,5340.1,late,2979.916667,0,Lower-Mid,Average
LOAN001141,CUST00709,178795,,13.77,60,ongoing,0,46,female,82648,salaried,24,686,TXN00006097,,5558.9,paid,2979.916667,0,Lower-Mid,Average
LOAN008628,CUST05069,1390546,car loan,9.24,84,paid,0,39,male,119007,salaried,15,704,TXN00046443,,0,late,16554.11905,0,Mid,Good
LOAN008628,CUST05069,1390546,car loan,9.24,84,paid,0,39,male,119007,salaried,15,704,TXN00046444,,0,missed,16554.11905,0,Mid,Good
LOAN008628,CUST05069,1390546,car loan,9.24,84,paid,0,39,male,119007,salaried,15,704,TXN00046445,,0,paid,16554.11905,0,Mid,Good
LOAN008628,CUST05069,1390546,car loan,9.24,84,paid,0,39,male,119007,salaried,15,704,TXN00046446,,0,no_transaction,16554.11905,0,Mid,Good
LOAN006696,CUST04628,2411046,home loan,8.65,180,ongoing,0,21,male,0,business owner,1,717,TXN00036082,,3847.7,paid,13394.7,0,Unknown,Good
LOAN006696,CUST04628,2411046,home loan,8.65,180,ongoing,0,21,male,0,business owner,1,717,TXN00036083,,3437.14,paid,13394.7,0,Unknown,Good
LOAN006696,CUST04628,2411046,home loan,8.65,180,ongoing,0,21,male,0,business owner,1,717,TXN00036084,,3542.31,paid,13394.7,0,Unknown,Good
LOAN006696,CUST04628,2411046,home loan,8.65,180,ongoing,0,21,male,0,business owner,1,717,TXN00036085,,3787.06,paid,13394.7,0,Unknown,Good
LOAN006696,CUST04628,2411046,home loan,8.65,180,ongoing,0,21,male,0,business owner,1,717,TXN00036080,,4068.85,paid,13394.7,0,Unknown,Good
LOAN006696,CUST04628,2411046,home loan,8.65,180,ongoing,0,21,male,0,business owner,1,717,TXN00036079,16-03-2020,3761.89,paid,13394.7,0,Unknown,Good
LOAN006696,CUST04628,2411046,home loan,8.65,180,ongoing,0,21,male,0,business owner,1,717,TXN00036081,,3867.09,paid,13394.7,0,Unknown,Good
LOAN006895,CUST00587,452264,Personal,11.07,12,paid,0,56,male,201640,unknown,4,627,TXN00037115,,0,paid,37688.66667,0,Upper-Mid,Average
LOAN006895,CUST00587,452264,Personal,11.07,12,paid,0,56,male,201640,unknown,4,627,TXN00037116,,27537.55,late,37688.66667,0,Upper-Mid,Average
LOAN006895,CUST00587,452264,Personal,11.07,12,paid,0,56,male,201640,unknown,4,627,TXN00037117,,25126.74,no_transaction,37688.66667,0,Upper-Mid,Average
LOAN006895,CUST00587,452264,Personal,11.07,12,paid,0,56,male,201640,unknown,4,627,TXN00037114,,26609.22,paid,37688.66667,0,Upper-Mid,Average
LOAN007180,CUST00247,703025,Car Loan,10.48,120,paid,0,43,male,20935,freelancer,6,703,TXN00038659,,6936.31,paid,5858.541667,0,Low,Good
LOAN007180,CUST00247,703025,Car Loan,10.48,120,paid,0,43,male,20935,freelancer,6,703,TXN00038658,,6785.28,paid,5858.541667,0,Low,Good
LOAN007180,CUST00247,703025,Car Loan,10.48,120,paid,0,43,male,20935,freelancer,6,703,TXN00038656,,7491.21,late,5858.541667,0,Low,Good
LOAN007180,CUST00247,703025,Car Loan,10.48,120,paid,0,43,male,20935,freelancer,6,703,TXN00038657,,7835.68,paid,5858.541667,0,Low,Good
LOAN007180,CUST00247,703025,Car Loan,10.48,120,paid,0,43,male,20935,freelancer,6,703,TXN00038655,,7785.85,paid,5858.541667,0,Low,Good
LOAN009865,CUST00843,1492613,,9.99,60,ongoing,0,32,male,28362,self-employed,12,814,TXN00053071,19-02-2020,0,missed,24876.88333,0,Low,Excellent
LOAN009865,CUST00843,1492613,,9.99,60,ongoing,0,32,male,28362,self-employed,12,814,TXN00053073,,3113.82,paid,24876.88333,0,Low,Excellent
LOAN009865,CUST00843,1492613,,9.99,60,ongoing,0,32,male,28362,self-employed,12,814,TXN00053074,,2809.96,,24876.88333,0,Low,Excellent
LOAN009865,CUST00843,1492613,,9.99,60,ongoing,0,32,male,28362,self-employed,12,814,TXN00053077,,0,missed,24876.88333,0,Low,Excellent
LOAN009865,CUST00843,1492613,,9.99,60,ongoing,0,32,male,28362,self-employed,12,814,TXN00053070,,3113.56,paid,24876.88333,0,Low,Excellent
LOAN009865,CUST00843,1492613,,9.99,60,ongoing,0,32,male,28362,self-employed,12,814,TXN00053072,,2920.06,paid,24876.88333,0,Low,Excellent
LOAN009865,CUST00843,1492613,,9.99,60,ongoing,0,32,male,28362,self-employed,12,814,TXN00053076,,2878,late,24876.88333,0,Low,Excellent
LOAN007351,CUST00552,457712,Vehicle Loan,10.08,84,ongoing,99,47,male,221985,business owner,12,653,TXN00039580,,46013.575,no_transaction,5448.952381,0,Upper-Mid,Average
LOAN007351,CUST00552,457712,Vehicle Loan,10.08,84,ongoing,99,47,male,221985,business owner,12,653,TXN00039579,,0,paid,5448.952381,0,Upper-Mid,Average
LOAN007351,CUST00552,457712,Vehicle Loan,10.08,84,ongoing,99,47,male,221985,business owner,12,653,TXN00039578,,46013.575,paid,5448.952381,0,Upper-Mid,Average
LOAN007351,CUST00552,457712,Vehicle Loan,10.08,84,ongoing,99,47,male,221985,business owner,12,653,TXN00039577,19-02-2022,46013.575,paid,5448.952381,0,Upper-Mid,Average
LOAN001761,CUST03839,703025,car loan,9.32,48,ongoing,0,22,male,116289,salaried,1,562,TXN00009448,,0,no_transaction,14646.35417,0,Mid,Poor
LOAN001761,CUST03839,703025,car loan,9.32,48,ongoing,0,22,male,116289,salaried,1,562,TXN00009446,27-09-2022,3800.43,paid,14646.35417,0,Mid,Poor
LOAN001761,CUST03839,703025,car loan,9.32,48,ongoing,0,22,male,116289,salaried,1,562,TXN00009449,,0,missed,14646.35417,0,Mid,Poor
LOAN001761,CUST03839,703025,car loan,9.32,48,ongoing,0,22,male,116289,salaried,1,562,TXN00009447,,0,missed,14646.35417,0,Mid,Poor
LOAN001761,CUST03839,703025,car loan,9.32,48,ongoing,0,22,male,116289,salaried,1,562,TXN00009445,,3316.49,paid,14646.35417,0,Mid,Poor
LOAN011811,CUST04628,703025,Mortgage,9.95,60,ongoing,0,21,male,0,business owner,1,717,TXN00063602,,0,no_transaction,11717.08333,0,Unknown,Good
LOAN011811,CUST04628,703025,Mortgage,9.95,60,ongoing,0,21,male,0,business owner,1,717,TXN00063597,,2633.8,paid,11717.08333,0,Unknown,Good
LOAN011811,CUST04628,703025,Mortgage,9.95,60,ongoing,0,21,male,0,business owner,1,717,TXN00063599,,2697.37,paid,11717.08333,0,Unknown,Good
LOAN011811,CUST04628,703025,Mortgage,9.95,60,ongoing,0,21,male,0,business owner,1,717,TXN00063596,,2610.21,late,11717.08333,0,Unknown,Good
LOAN011811,CUST04628,703025,Mortgage,9.95,60,ongoing,0,21,male,0,business owner,1,717,TXN00063600,09-10-2023,2827.41,paid,11717.08333,0,Unknown,Good
LOAN011811,CUST04628,703025,Mortgage,9.95,60,ongoing,0,21,male,0,business owner,1,717,TXN00063601,,2599.15,late,11717.08333,0,Unknown,Good
LOAN011811,CUST04628,703025,Mortgage,9.95,60,ongoing,0,21,male,0,business owner,1,717,TXN00063598,,0,late,11717.08333,0,Unknown,Good
LOAN011811,CUST04628,703025,Mortgage,9.95,60,ongoing,0,21,male,0,business owner,1,717,TXN00063604,,2825.99,unknown,11717.08333,0,Unknown,Good
LOAN011811,CUST04628,703025,Mortgage,9.95,60,ongoing,0,21,male,0,business owner,1,717,TXN00063603,,0,no_transaction,11717.08333,0,Unknown,Good
LOAN000665,CUST03839,1167099,HOME LOAN,11.07,84,ongoing,0,22,male,116289,salaried,1,562,TXN00003527,09-01-2024,20765.61,paid,13894.03571,0,Mid,Poor
LOAN000665,CUST03839,1167099,HOME LOAN,11.07,84,ongoing,0,22,male,116289,salaried,1,562,TXN00003526,,22080.45,late,13894.03571,0,Mid,Poor
LOAN000665,CUST03839,1167099,HOME LOAN,11.07,84,ongoing,0,22,male,116289,salaried,1,562,TXN00003529,,20011.37,paid,13894.03571,0,Mid,Poor
LOAN000665,CUST03839,1167099,HOME LOAN,11.07,84,ongoing,0,22,male,116289,salaried,1,562,TXN00003530,03-04-2024,21077.42,paid,13894.03571,0,Mid,Poor
LOAN004952,CUST02643,320947,Personal Loan,12.34,60,paid,0,43,female,97710,salaried,20,737,TXN00026698,,3861.2,paid,5349.116667,0,Lower-Mid,Good
LOAN004952,CUST02643,320947,Personal Loan,12.34,60,paid,0,43,female,97710,salaried,20,737,TXN00026695,,3870.57,paid,5349.116667,0,Lower-Mid,Good
LOAN004952,CUST02643,320947,Personal Loan,12.34,60,paid,0,43,female,97710,salaried,20,737,TXN00026696,,3715.79,late,5349.116667,0,Lower-Mid,Good
LOAN004952,CUST02643,320947,Personal Loan,12.34,60,paid,0,43,female,97710,salaried,20,737,TXN00026699,,3884.52,paid,5349.116667,0,Lower-Mid,Good
LOAN004952,CUST02643,320947,Personal Loan,12.34,60,paid,0,43,female,97710,salaried,20,737,TXN00026701,,0,paid,5349.116667,0,Lower-Mid,Good
LOAN004952,CUST02643,320947,Personal Loan,12.34,60,paid,0,43,female,97710,salaried,20,737,TXN00026700,,0,paid,5349.116667,0,Lower-Mid,Good
LOAN004952,CUST02643,320947,Personal Loan,12.34,60,paid,0,43,female,97710,salaried,20,737,TXN00026697,,3865.09,paid,5349.116667,0,Lower-Mid,Good
LOAN004952,CUST02643,320947,Personal Loan,12.34,60,paid,0,43,female,97710,salaried,20,737,TXN00026702,,3999.01,paid,5349.116667,0,Lower-Mid,Good
LOAN004706,CUST01025,1,SME Loan,12.35,120,ongoing,0,41,female,46636,salaried,12,706,TXN00025381,,46013.575,paid,0.008333333,0,Low,Good
LOAN004706,CUST01025,1,SME Loan,12.35,120,ongoing,0,41,female,46636,salaried,12,706,TXN00025378,11-05-2022,0,late,0.008333333,0,Low,Good
LOAN004706,CUST01025,1,SME Loan,12.35,120,ongoing,0,41,female,46636,salaried,12,706,TXN00025377,,46013.575,paid,0.008333333,0,Low,Good
LOAN004706,CUST01025,1,SME Loan,12.35,120,ongoing,0,41,female,46636,salaried,12,706,TXN00025379,,46013.575,paid,0.008333333,0,Low,Good
LOAN004706,CUST01025,1,SME Loan,12.35,120,ongoing,0,41,female,46636,salaried,12,706,TXN00025380,,0,paid,0.008333333,0,Low,Good
LOAN005107,,2264404,Business Loan,11.95,60,ongoing,0,,,,,,,TXN00027533,,2292.66,late,37740.06667,0,Unknown,Unknown
LOAN005107,,2264404,Business Loan,11.95,60,ongoing,0,,,,,,,TXN00027528,,2454.96,late,37740.06667,0,Unknown,Unknown
LOAN005107,,2264404,Business Loan,11.95,60,ongoing,0,,,,,,,TXN00027532,,2427.47,paid,37740.06667,0,Unknown,Unknown
LOAN005107,,2264404,Business Loan,11.95,60,ongoing,0,,,,,,,TXN00027529,,0,late,37740.06667,0,Unknown,Unknown
LOAN005107,,2264404,Business Loan,11.95,60,ongoing,0,,,,,,,TXN00027527,,2303.73,paid,37740.06667,0,Unknown,Unknown
LOAN005107,,2264404,Business Loan,11.95,60,ongoing,0,,,,,,,TXN00027531,,2239.81,late,37740.06667,0,Unknown,Unknown
LOAN005107,,2264404,Business Loan,11.95,60,ongoing,0,,,,,,,TXN00027530,,2153.83,late,37740.06667,0,Unknown,Unknown
LOAN007740,CUST05434,1885066,BUSINESS LOAN,12.65,240,paid,0.99,48,male,92219,self-employed,23,770,TXN00041629,,46013.575,paid,7854.441667,0,Lower-Mid,Excellent
LOAN007740,CUST05434,1885066,BUSINESS LOAN,12.65,240,paid,0.99,48,male,92219,self-employed,23,770,TXN00041631,,0,missed,7854.441667,0,Lower-Mid,Excellent
LOAN007740,CUST05434,1885066,BUSINESS LOAN,12.65,240,paid,0.99,48,male,92219,self-employed,23,770,TXN00041630,,46013.575,late,7854.441667,0,Lower-Mid,Excellent
LOAN007740,CUST05434,1885066,BUSINESS LOAN,12.65,240,paid,0.99,48,male,92219,self-employed,23,770,TXN00041628,,46013.575,late,7854.441667,0,Lower-Mid,Excellent
LOAN001021,CUST04790,494604,personal loan,13.46,36,paid,0.66,28,unknown,124068,salaried,2,682,TXN00005468,,25980,paid,13739,0,Mid,Average
LOAN001021,CUST04790,494604,personal loan,13.46,36,paid,0.66,28,unknown,124068,salaried,2,682,TXN00005466,,25727.24,paid,13739,0,Mid,Average
LOAN001021,CUST04790,494604,personal loan,13.46,36,paid,0.66,28,unknown,124068,salaried,2,682,TXN00005462,,26041.23,paid,13739,0,Mid,Average
LOAN001021,CUST04790,494604,personal loan,13.46,36,paid,0.66,28,unknown,124068,salaried,2,682,TXN00005463,,26862.42,paid,13739,0,Mid,Average
LOAN001021,CUST04790,494604,personal loan,13.46,36,paid,0.66,28,unknown,124068,salaried,2,682,TXN00005465,20-03-2023,0,missed,13739,0,Mid,Average
LOAN001021,CUST04790,494604,personal loan,13.46,36,paid,0.66,28,unknown,124068,salaried,2,682,TXN00005467,,24286.73,paid,13739,0,Mid,Average
LOAN001021,CUST04790,494604,personal loan,13.46,36,paid,0.66,28,unknown,124068,salaried,2,682,TXN00005464,17-02-2023,0,paid,13739,0,Mid,Average
LOAN003785,CUST04827,703025,business loan,11.52,12,paid,0.01,51,female,94993,unknown,20,703,TXN00020377,,14858.68,paid,58585.41667,0,Lower-Mid,Good
LOAN003785,CUST04827,703025,business loan,11.52,12,paid,0.01,51,female,94993,unknown,20,703,TXN00020378,,0,missed,58585.41667,0,Lower-Mid,Good
LOAN003785,CUST04827,703025,business loan,11.52,12,paid,0.01,51,female,94993,unknown,20,703,TXN00020376,,15427.27,paid,58585.41667,0,Lower-Mid,Good
LOAN003785,CUST04827,703025,business loan,11.52,12,paid,0.01,51,female,94993,unknown,20,703,TXN00020379,,14380.67,paid,58585.41667,0,Lower-Mid,Good
LOAN007665,CUST00840,2618109,Mortgage,9.78,60,paid,0.99,42,non-binary,110393,salaried,22,644,TXN00041206,,12539.68,paid,43635.15,0,Mid,Average
LOAN007665,CUST00840,2618109,Mortgage,9.78,60,paid,0.99,42,non-binary,110393,salaried,22,644,TXN00041204,,12713.13,paid,43635.15,0,Mid,Average
LOAN007665,CUST00840,2618109,Mortgage,9.78,60,paid,0.99,42,non-binary,110393,salaried,22,644,TXN00041203,,13218.17,paid,43635.15,0,Mid,Average
LOAN007665,CUST00840,2618109,Mortgage,9.78,60,paid,0.99,42,non-binary,110393,salaried,22,644,TXN00041205,,13220.1,paid,43635.15,0,Mid,Average
LOAN002092,CUST05347,321804,Personal Loan,15.01,180,ongoing,0,45,female,78001,self-employed,14,711,TXN00011231,,0,paid,1787.8,0,Lower-Mid,Good
LOAN002092,CUST05347,321804,Personal Loan,15.01,180,ongoing,0,45,female,78001,self-employed,14,711,TXN00011229,,36680.96,paid,1787.8,0,Lower-Mid,Good
LOAN002092,CUST05347,321804,Personal Loan,15.01,180,ongoing,0,45,female,78001,self-employed,14,711,TXN00011228,,33205.04,paid,1787.8,0,Lower-Mid,Good
LOAN002092,CUST05347,321804,Personal Loan,15.01,180,ongoing,0,45,female,78001,self-employed,14,711,TXN00011230,,46013.575,paid,1787.8,0,Lower-Mid,Good
LOAN000707,CUST05707,552904,Car Loan,11.41,24,ongoing,0,36,male,80222.5,salaried,11,751,TXN00003771,,0,missed,23037.66667,0,Lower-Mid,Excellent
LOAN000707,CUST05707,552904,Car Loan,11.41,24,ongoing,0,36,male,80222.5,salaried,11,751,TXN00003768,,0,paid,23037.66667,0,Lower-Mid,Excellent
LOAN000707,CUST05707,552904,Car Loan,11.41,24,ongoing,0,36,male,80222.5,salaried,11,751,TXN00003770,,0,missed,23037.66667,0,Lower-Mid,Excellent
LOAN000707,CUST05707,552904,Car Loan,11.41,24,ongoing,0,36,male,80222.5,salaried,11,751,TXN00003769,09-06-2022,0,paid,23037.66667,0,Lower-Mid,Excellent
LOAN000707,CUST05707,552904,Car Loan,11.41,24,ongoing,0,36,male,80222.5,salaried,11,751,TXN00003767,,2981.15,paid,23037.66667,0,Lower-Mid,Excellent
LOAN000707,CUST05707,552904,Car Loan,11.41,24,ongoing,0,36,male,80222.5,salaried,11,751,TXN00003766,,0,missed,23037.66667,0,Lower-Mid,Excellent
LOAN007377,CUST01025,330111,PERSONAL LOAN,13.93,48,ongoing,0,41,female,46636,salaried,12,706,TXN00039700,,28304.53,paid,6877.3125,0,Low,Good
LOAN007377,CUST01025,330111,PERSONAL LOAN,13.93,48,ongoing,0,41,female,46636,salaried,12,706,TXN00039703,,0,missed,6877.3125,0,Low,Good
LOAN007377,CUST01025,330111,PERSONAL LOAN,13.93,48,ongoing,0,41,female,46636,salaried,12,706,TXN00039702,,0,missed,6877.3125,0,Low,Good
LOAN007377,CUST01025,330111,PERSONAL LOAN,13.93,48,ongoing,0,41,female,46636,salaried,12,706,TXN00039701,,32610.11,paid,6877.3125,0,Low,Good
LOAN010536,CUST04289,986315,HOME LOAN,8.21,60,paid,0.99,38,female,96865,salaried,10,729,TXN00056729,,7168.8,late,16438.58333,0,Lower-Mid,Good
LOAN010536,CUST04289,986315,HOME LOAN,8.21,60,paid,0.99,38,female,96865,salaried,10,729,TXN00056725,,7300.8,late,16438.58333,0,Lower-Mid,Good
LOAN010536,CUST04289,986315,HOME LOAN,8.21,60,paid,0.99,38,female,96865,salaried,10,729,TXN00056723,,7024.89,paid,16438.58333,0,Lower-Mid,Good
LOAN010536,CUST04289,986315,HOME LOAN,8.21,60,paid,0.99,38,female,96865,salaried,10,729,TXN00056724,,6699.08,paid,16438.58333,0,Lower-Mid,Good
LOAN010536,CUST04289,986315,HOME LOAN,8.21,60,paid,0.99,38,female,96865,salaried,10,729,TXN00056726,,7085.15,paid,16438.58333,0,Lower-Mid,Good
LOAN010536,CUST04289,986315,HOME LOAN,8.21,60,paid,0.99,38,female,96865,salaried,10,729,TXN00056727,,7131,paid,16438.58333,0,Lower-Mid,Good
LOAN010536,CUST04289,986315,HOME LOAN,8.21,60,paid,0.99,38,female,96865,salaried,10,729,TXN00056728,,0,paid,16438.58333,0,Lower-Mid,Good
LOAN000315,CUST02173,314619,Personal,12.44,240,paid,0,47,non-binary,71449,self-employed,19,743,TXN00001666,,27035.67,paid,1310.9125,0,Lower-Mid,Good
LOAN000315,CUST02173,314619,Personal,12.44,240,paid,0,47,non-binary,71449,self-employed,19,743,TXN00001667,,26409.71,paid,1310.9125,0,Lower-Mid,Good
LOAN000315,CUST02173,314619,Personal,12.44,240,paid,0,47,non-binary,71449,self-employed,19,743,TXN00001665,,0,missed,1310.9125,0,Lower-Mid,Good
LOAN000315,CUST02173,314619,Personal,12.44,240,paid,0,47,non-binary,71449,self-employed,19,743,TXN00001668,26-04-2021,0,paid,1310.9125,0,Lower-Mid,Good
LOAN010698,CUST05328,2172869,Mortgage,9.03,36,ongoing,0.01,50,female,141405,,8,829,TXN00057557,,30914.26,paid,60357.47222,0,Mid,Excellent
LOAN010698,CUST05328,2172869,Mortgage,9.03,36,ongoing,0.01,50,female,141405,,8,829,TXN00057554,03-06-2021,31701.44,paid,60357.47222,0,Mid,Excellent
LOAN010698,CUST05328,2172869,Mortgage,9.03,36,ongoing,0.01,50,female,141405,,8,829,TXN00057559,,31982.39,paid,60357.47222,0,Mid,Excellent
LOAN010698,CUST05328,2172869,Mortgage,9.03,36,ongoing,0.01,50,female,141405,,8,829,TXN00057560,,-500,paid,60357.47222,0,Mid,Excellent
LOAN010698,CUST05328,2172869,Mortgage,9.03,36,ongoing,0.01,50,female,141405,,8,829,TXN00057555,,27701.98,paid,60357.47222,0,Mid,Excellent
LOAN010698,CUST05328,2172869,Mortgage,9.03,36,ongoing,0.01,50,female,141405,,8,829,TXN00057558,,32338.11,paid,60357.47222,0,Mid,Excellent
LOAN010698,CUST05328,2172869,Mortgage,9.03,36,ongoing,0.01,50,female,141405,,8,829,TXN00057561,,0,missed,60357.47222,0,Mid,Excellent
LOAN010698,CUST05328,2172869,Mortgage,9.03,36,ongoing,0.01,50,female,141405,,8,829,TXN00057556,,29909.54,paid,60357.47222,0,Mid,Excellent
LOAN006116,CUST05240,409339,personal loan,13.68,120,unknown,0.2,62,male,0,business owner,34,730,TXN00032953,,0,late,3411.158333,0,Unknown,Good
LOAN006116,CUST05240,409339,personal loan,13.68,120,unknown,0.2,62,male,0,business owner,34,730,TXN00032954,,804.85,paid,3411.158333,0,Unknown,Good
LOAN006116,CUST05240,409339,personal loan,13.68,120,unknown,0.2,62,male,0,business owner,34,730,TXN00032952,,801.1,paid,3411.158333,0,Unknown,Good
LOAN006116,CUST05240,409339,personal loan,13.68,120,unknown,0.2,62,male,0,business owner,34,730,TXN00032955,,0,missed,3411.158333,0,Unknown,Good
LOAN002763,CUST03824,1131667,CAR LOAN,11.59,180,paid,0,26,nb,59871,salaried,6,601,TXN00014908,,15744.77,paid,6287.038889,0,Lower-Mid,Average
LOAN002763,CUST03824,1131667,CAR LOAN,11.59,180,paid,0,26,nb,59871,salaried,6,601,TXN00014911,,16810.06,late,6287.038889,0,Lower-Mid,Average
LOAN002763,CUST03824,1131667,CAR LOAN,11.59,180,paid,0,26,nb,59871,salaried,6,601,TXN00014909,,16024.57,late,6287.038889,0,Lower-Mid,Average
LOAN002763,CUST03824,1131667,CAR LOAN,11.59,180,paid,0,26,nb,59871,salaried,6,601,TXN00014913,08-04-2021,15583.92,paid,6287.038889,0,Lower-Mid,Average
LOAN002763,CUST03824,1131667,CAR LOAN,11.59,180,paid,0,26,nb,59871,salaried,6,601,TXN00014914,10-05-2021,15820.42,paid,6287.038889,0,Lower-Mid,Average
LOAN002763,CUST03824,1131667,CAR LOAN,11.59,180,paid,0,26,nb,59871,salaried,6,601,TXN00014912,,0,paid,6287.038889,0,Lower-Mid,Average
LOAN002763,CUST03824,1131667,CAR LOAN,11.59,180,paid,0,26,nb,59871,salaried,6,601,TXN00014915,,17326.9,late,6287.038889,0,Lower-Mid,Average
LOAN002763,CUST03824,1131667,CAR LOAN,11.59,180,paid,0,26,nb,59871,salaried,6,601,TXN00014916,,15967.13,paid,6287.038889,0,Lower-Mid,Average
LOAN002763,CUST03824,1131667,CAR LOAN,11.59,180,paid,0,26,nb,59871,salaried,6,601,TXN00014910,,15668.18,paid,6287.038889,0,Lower-Mid,Average
